"css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 4","css-4rbku5 href 7","css-901oao 7","css-4rbku5 href 8","css-9pa8cd src 2","css-4rbku5 href 9","css-9pa8cd src 3","css-901oao 8","css-901oao 9","css-901oao 10","css-4rbku5 href 10","css-901oao 11","css-901oao 12","css-4rbku5 5","css-4rbku5 href 11","css-901oao 13","r-1p0dtai src","css-9pa8cd src 4","css-901oao 15","css-4rbku5 href 16","css-901oao 16"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1558011616666558465","12 ago. 2022","Concluye el vuelo de cóndores, la evaluación de","@C5_CDMX","https://twitter.com/C5_CDMX","y distintas autoridades reportan que no ha habido incidentes graves ni daños en  CDMX . Por instrucción de","@Claudiashein","https://twitter.com/Claudiashein","se incrementa patrullaje en distintas colonias para continuar verificando.","","","","","","","","190","569","2.653","https://twitter.com/OHarfuch/status/1558011616666558465/analytics","","","","","","","","","",""
"https://twitter.com/DITOGAMESch","https://pbs.twimg.com/profile_images/1606272174599421952/-bf3eG_a_normal.jpg","https://twitter.com/DITOGAMESch","Tweet promocionado","DITOGAMES","@DITOGAMESch","","","If you own a mouse, you will never turn off your computer again.","","","","","","navy.quest","","https://navy.quest/?r=twinq1wwd&twclid=2-5pb77ok6e5yat9fg2k1j3vx88","Play for free. No Install.","https://twitter.com/DITOGAMESch/status/1677317418442702848/analytics","","","https://pbs.twimg.com/amplify_video_thumb/1677314580085604352/img/TV5V3Bxz6yiS-1mx.jpg","809","279","758","","837,3 mil","Promocionado","","","","blob:https://twitter.com/cbb35d35-e5ff-49b9-96b7-e97c6ccb6f67","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1558005391346339840","12 ago. 2022","Inicia sobrevuelo de cóndores por la alarma sísmica y sismo en la CDMX.","","","","","","","","","","","","","","268","522","3.656","https://twitter.com/OHarfuch/status/1558005391346339840/analytics","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1557860191357571072","11 ago. 2022","La","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@elconsejomx","https://twitter.com/elconsejomx","trabajan en conjunto a través de su Línea de Seguridad para hacerle frente a la extorsión en sus múltiples modalidades, esta tarde en compañía de","","","coincidimos en que la denuncia y la operación policial es el camino para erradicarla.","https://twitter.com/OHarfuch/status/1557860191357571072/photo/1","https://pbs.twimg.com/media/FZ6hllGVsAAwKiW?format=jpg&name=small","https://twitter.com/OHarfuch/status/1557860191357571072/photo/2","https://pbs.twimg.com/media/FZ6hllGUIAApDVj?format=jpg&name=small","34","136","769","https://twitter.com/OHarfuch/status/1557860191357571072/analytics","","","@guerrerochipres","https://twitter.com/guerrerochipres","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1557850188760645632","11 ago. 2022","Hoy","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","recuperamos más de 4 mil pantallas","#HD","https://twitter.com/hashtag/HD?src=hashtag_click","que fueron robadas en","https://twitter.com/OHarfuch/status/1557850188760645632/photo/1","https://pbs.twimg.com/media/FZ6YfOVVQAAsH8x?format=jpg&name=360x360","https://twitter.com/OHarfuch/status/1557850188760645632/photo/2","https://pbs.twimg.com/media/FZ6YfOTUYAAVknn?format=jpg&name=360x360","133","631","2.551","https://twitter.com/OHarfuch/status/1557850188760645632/analytics","","; el aseguramiento fue en","@AzcapotzalcoMx","https://twitter.com/AzcapotzalcoMx","donde se encontraron 3 tractocamiones con los  aparatos electrónicos que fueron robados, lo recuperado asciende a 18 millones de pesos.","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1557728518296911881","11 ago. 2022","Hoy lamentablemente fueron embestidos 4 compañeros por un vehículo, el conductor y su acompañante iban bajo los influjos del alcohol; hay 2 detenidos,uno en el lugar de los hechos y otro que se fugó;los compañeros estaban en operativo para evitar el robo en transporte público","","","","","","","","","","","","","","529","930","4.329","https://twitter.com/OHarfuch/status/1557728518296911881/analytics","","","","","","","","","",""
"https://twitter.com/CulturaColectiv","https://pbs.twimg.com/profile_images/1609977307111759873/i6T3eZkE_normal.jpg","https://twitter.com/CulturaColectiv","Tweet promocionado","Cultura Colectiva","@CulturaColectiv","https://twitter.com/hashtag/Paris?src=hashtag_click","#Paris","Si ya te cansaste de tomar fotos de","","",", ¿Qué tal una de una belleza natural?","","","Cheetos Mx","","","0:09","https://twitter.com/CulturaColectiv/status/1682616465000738817/analytics","https://pbs.twimg.com/media/EItiKI_W4AId7MI.jpg","","https://pbs.twimg.com/profile_images/1638627834003374083/PTQAlEsD_mini.jpg","1","2","57","","503,7 mil","Promocionado","","","El video se reproducirá después del anuncio","blob:https://twitter.com/cdb13855-6a79-4a7a-acd8-60c046df6187","https://pbs.twimg.com/media/EItiKI_W4AId7MI.jpg","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1557362137017843714","10 ago. 2022","Esta madrugada en seguimiento a la investigación por el homicidio de una persona que fue encontrada sin vida en","@AlcaldiaMHmx","https://twitter.com/AlcaldiaMHmx",", personal de","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","y","","","realizó dos operativos simultáneos en","https://twitter.com/OHarfuch/status/1557362137017843714/photo/1","https://pbs.twimg.com/media/FZzcm-YUEAMfNXM?format=jpg&name=small","https://twitter.com/OHarfuch/status/1557362137017843714/photo/2","https://pbs.twimg.com/media/FZzcm-YUsAYFBZb?format=jpg&name=small","115","330","1.606","https://twitter.com/OHarfuch/status/1557362137017843714/analytics","","y detuvo a dos personas responsables de estos hechos.","@SSC_CDMX","https://twitter.com/SSC_CDMX","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1556333358522703874","7 ago. 2022","Esta semana con","@Claudiashein","https://twitter.com/Claudiashein","fortalecimos","@TuAlcaldiaGAM","https://twitter.com/TuAlcaldiaGAM","con 100 compañeros así como entrega de equipo;logramos bajar  60% los delitos en","#Cuautepec","https://twitter.com/hashtag/Cuautepec?src=hashtag_click",",aún falta mucho por hacer y muchos delitos por disminuir.Seguiremos trabajando con orden,para lograr la mejor policía de México.","https://twitter.com/OHarfuch/status/1556333358522703874/photo/1","https://pbs.twimg.com/media/FZk08LoXEAAvs7V?format=jpg&name=small","https://twitter.com/OHarfuch/status/1556333358522703874/photo/2","https://pbs.twimg.com/media/FZk08LgXgAAzaEy?format=jpg&name=small","131","166","1.007","https://twitter.com/OHarfuch/status/1556333358522703874/analytics","","","","","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1553153473365131264","29 jul. 2022","Gracias a la llamada de una ciudadana a la Línea Mujeres SOS *765, hoy su agresor fue detenido por","@SSC_CDMX","https://twitter.com/SSC_CDMX","en la colonia Agrícola Oriental, posteriormente fue presentado ante la","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX",". El individuo ya tenía una carpeta de investigación abierta.","#NoEstásSola","https://twitter.com/hashtag/NoEst%C3%A1sSola?src=hashtag_click","","https://twitter.com/Claudiashein/status/1553153473365131264/photo/1","https://pbs.twimg.com/media/FY3o2YUVsAAFCYa?format=jpg&name=small","","","233","616","1.733","https://twitter.com/Claudiashein/status/1553153473365131264/analytics","","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1552852657546690560","28 jul. 2022","Gracias a","@bereheca","https://twitter.com/bereheca",", alcaldesa de","@TlahuacRenace","https://twitter.com/TlahuacRenace","por recibirnos en","#Tlahuac","https://twitter.com/hashtag/Tlahuac?src=hashtag_click",", tuvimos una reunión muy productiva para atender delitos específicos como robo a bordo de transporte público entre otros delitos en los que realizaremos juntos  acciones específicas para combatirlos","https://twitter.com/OHarfuch/status/1552852657546690560/photo/1","https://pbs.twimg.com/media/FYzXQt1UEAY4GmW?format=jpg&name=small","https://twitter.com/OHarfuch/status/1552852657546690560/photo/2","https://pbs.twimg.com/media/FYzXQt0UsAE02JV?format=jpg&name=small","40","87","524","https://twitter.com/OHarfuch/status/1552852657546690560/analytics","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1552852165076697090","28 jul. 2022","La colaboración y proximidad entre autoridades y ciudadanos es prioridad para","@SSC_CDMX","https://twitter.com/SSC_CDMX",", hoy me reuní con","@alfagonzalez","https://twitter.com/alfagonzalez","alcaldesa de Tlalpan. Acordamos crear mesas de trabajo y generar acciones en beneficio de  los habitantes, mismas que serán evaluadas en dos semanas.","","","","https://twitter.com/OHarfuch/status/1552852165076697090/photo/1","https://pbs.twimg.com/media/FYzW0BTUUAEvfRV?format=jpg&name=small","https://twitter.com/OHarfuch/status/1552852165076697090/photo/2","https://pbs.twimg.com/media/FYzW0BTUYAE5PS_?format=jpg&name=small","86","150","1.118","https://twitter.com/OHarfuch/status/1552852165076697090/analytics","","","","","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1552008420252852234","26 jul. 2022","Hoy la","@SSC_CDMX","https://twitter.com/SSC_CDMX","hizo un decomiso histórico de 1,600 kg de cocaína. Es una muestra de que en la Ciudad de México no hay impunidad ni complicidad. 

Gracias a nuestros policías, al secretario","@OHarfuch","https://twitter.com/OHarfuch",", a la","","",". En coordinación con","","","","","1.156","1.493","4.157","https://twitter.com/Claudiashein/status/1552008420252852234/analytics","","estamos construyendo paz.","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1551992878364332036","26 jul. 2022","Hoy","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","aseguraron más de 1,600 kg de cocaína, lo que se considera el mayor decomiso de esta droga en la","#CDMX","https://twitter.com/hashtag/CDMX?src=hashtag_click",", fueron detenidas 4 personas, agradecemos a la","https://twitter.com/OHarfuch/status/1551992878364332036/photo/1","https://pbs.twimg.com/media/FYnJS-dUEAEOkXG?format=jpg&name=small","https://twitter.com/OHarfuch/status/1551992878364332036/photo/2","https://pbs.twimg.com/media/FYnJS-iUYAA6iql?format=jpg&name=small","321","835","3.017","https://twitter.com/OHarfuch/status/1551992878364332036/analytics","","su apoyo. Esto debilita a los  criminales que generan violencia en nuestra CDMX.","@FiscaliaEdomex","https://twitter.com/FiscaliaEdomex","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1551243746360049664","24 jul. 2022","En una operación coordinada, compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX",",","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","y","#CNI","https://twitter.com/hashtag/CNI?src=hashtag_click","detuvieron al operador de una célula delictiva que operaba en Guanajuato y CDMX, cuenta con orden de aprehensión por el homicidio de un compañero de","https://twitter.com/OHarfuch/status/1551243746360049664/photo/1","https://pbs.twimg.com/media/FYcf90yUsAAzfLg?format=jpg&name=small","","","96","375","1.527","https://twitter.com/OHarfuch/status/1551243746360049664/analytics","",".","@GN_MEXICO_","https://twitter.com/GN_MEXICO_","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1550210033262157826","21 jul. 2022","Felicidades a la primera generación de la Policía de Custodia Penitenciaria. Ahora este personal recibe la misma capacitación de un policía, además del plan de estudios que establece la Federación. Así reforzamos la seguridad en el Sistema Penitenciario de la Ciudad.","","","","","","","","","","https://twitter.com/Claudiashein/status/1550210033262157826/photo/1","https://pbs.twimg.com/media/FYNzzdgXgAAlOnO?format=jpg&name=small","https://twitter.com/Claudiashein/status/1550210033262157826/photo/3","https://pbs.twimg.com/media/FYNzzdgXEAAuqpX?format=jpg&name=360x360","173","391","1.191","https://twitter.com/Claudiashein/status/1550210033262157826/analytics","Omar Garcia Harfuch","y","","","SSC CDMX","","https://pbs.twimg.com/media/FYNzzdeXwAM_1C5?format=jpg&name=360x360","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1549756022293774338","20 jul. 2022","Conforme a","@INEGI_INFORMA","https://twitter.com/INEGI_INFORMA","en la CDMX tenemos el nivel más bajo de percepción de inseguridad desde 2014 y por 1a vez desde 2015 el nivel en CDMX es menor al nacional.El resultado indica que estamos en la ruta correcta. Estamos trabajando con orden para alcanzar mejores resultados.","","","","","","","https://twitter.com/OHarfuch/status/1549756022293774338/photo/1","https://pbs.twimg.com/media/FYHW4x0UYAUfsEl?format=jpg&name=small","https://twitter.com/OHarfuch/status/1549756022293774338/photo/2","https://pbs.twimg.com/media/FYHW4xzUcAAzOgl?format=jpg&name=small","228","233","1.108","https://twitter.com/OHarfuch/status/1549756022293774338/analytics","","","","","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1549600583362953219","19 jul. 2022","¡Buenas noticias, de buenas noches!

En la Ciudad de México tenemos el nivel más bajo de percepción de inseguridad desde 2014; por primera vez desde el 2015 tenemos un nivel menor al nacional, de acuerdo con","@INEGI_INFORMA","https://twitter.com/INEGI_INFORMA",".","","","","#CiudadSegura","https://twitter.com/hashtag/CiudadSegura?src=hashtag_click","","https://twitter.com/Claudiashein/status/1549600583362953219/photo/1","https://pbs.twimg.com/media/FYFJg8zVQAAwaIK?format=jpg&name=small","","","1.365","689","1.568","https://twitter.com/Claudiashein/status/1549600583362953219/analytics","","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1547726454028320768","14 jul. 2022","Tras el operativo realizado por","@SSC_CDMX","https://twitter.com/SSC_CDMX","en","","",", ya fueron ingresados 10 involucrados a","#Topilejo","https://twitter.com/hashtag/Topilejo?src=hashtag_click","; 4 personas quedaron en libertad después de las entrevistas de los 10 detenidos que estaban en la casa de seguridad donde se aseguró droga y armas de fuego de alto poder.","https://twitter.com/OHarfuch/status/1547726454028320768/photo/1","","","","111","222","932","https://twitter.com/OHarfuch/status/1547726454028320768/analytics","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1546966473381388288","12 jul. 2022","Nos encontramos en Topilejo,al momento tenemos 14 detenidos 
2 victimas liberadas 
10 armas largas incluyendo un Barrett.50 y una ametralladora
3 armas cortas 
12 granadas
Chalecos balísticos 
74 cargadores. 
Droga asegurada. Reconozco la valentía de los compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX",".","","","","","","","","","","","672","2.365","8.727","https://twitter.com/OHarfuch/status/1546966473381388288/analytics","","","","","","","","","",""
